Identifier,Negative Prescriptions,Positive prescriptions,Race,Religion,Resource,Journey,Government guarantee,Prosperity,Safety
1865010212214,0.37183302640914917,0.33781689405441284,0.35081109404563904,0.4314727187156677,0.34215247631073,0.45576879382133484,0.3761187791824341,0.27429312467575073,0.22220362722873688
1865010212218,0.2800785303115845,0.4625534117221832,0.2911611795425415,0.35278987884521484,0.3166211247444153,0.5691801309585571,0.4665040969848633,0.35285234451293945,0.4244343042373657
1865010212211,0.39761486649513245,0.23057806491851807,0.2605411112308502,0.39794331789016724,0.41215118765830994,0.4604172110557556,0.32416993379592896,0.2255561351776123,0.2676606774330139
1865010212219,0.26518958806991577,0.34201809763908386,0.2556222677230835,0.3996790051460266,0.24490593373775482,0.3214260935783386,0.4179995059967041,0.4412369430065155,0.45259666442871094
1865010212213,0.10128028690814972,-0.06915918737649918,0.195036381483078,0.3106067180633545,0.16965533792972565,0.1357904076576233,0.14688968658447266,0.020580485463142395,-0.09134946018457413
1865010212205,0.10392403602600098,-0.0408795028924942,0.1965198963880539,0.33411094546318054,0.12172876298427582,0.11471244692802429,0.147895947098732,0.05797615647315979,-0.02874138206243515
1865010212216,0.3159470558166504,0.453298419713974,0.3104686141014099,0.3884378671646118,0.302870512008667,0.564143180847168,0.46094363927841187,0.36945557594299316,0.38295412063598633
1865010212221,0.2774312496185303,0.28536006808280945,0.39462780952453613,0.38615113496780396,0.2952483892440796,0.4116331934928894,0.4032204747200012,0.30781280994415283,0.17551591992378235
1865010212223,0.22830751538276672,0.10313694924116135,0.3391624689102173,0.3507128059864044,0.2979965806007385,0.24724650382995605,0.22330668568611145,0.24929192662239075,0.1415860503911972
1865010212204,0.2795904278755188,0.1357254683971405,0.2673422694206238,0.3833070397377014,0.1518184393644333,0.008287669159471989,0.2604668438434601,0.08523064106702805,0.20367267727851868
1865010212209,0.2984035015106201,0.4013543128967285,0.34339380264282227,0.40082767605781555,0.3185153603553772,0.554731011390686,0.4647630751132965,0.47868186235427856,0.46014103293418884
1865010212220,0.37087929248809814,0.43131598830223083,0.2609684467315674,0.3923628628253937,0.4064767360687256,0.5216497778892517,0.5691070556640625,0.46643269062042236,0.5274502038955688
1865010212208,0.28366756439208984,0.3937686085700989,0.3210771381855011,0.4547313451766968,0.4064767360687256,0.4393637180328369,0.48773008584976196,0.23078741133213043,0.2321563959121704
1865010212202,0.1834925413131714,0.19132348895072937,0.20974576473236084,0.3845997750759125,0.15131711959838867,0.08847986906766891,0.3542923927307129,0.24885709583759308,0.2867445647716522
1865010212215,0.3664354085922241,0.4357728362083435,0.3781508803367615,0.37991687655448914,0.4372318387031555,0.5737450122833252,0.5078343749046326,0.412409245967865,0.43634259700775146
1865010212201,0.2523095905780792,0.36882975697517395,0.34339380264282227,0.38782259821891785,0.2786778211593628,0.5572326183319092,0.43244510889053345,0.5114849805831909,0.3605108857154846
1865010212212,0.2501235902309418,0.3937686085700989,0.35821640491485596,0.38412708044052124,0.4064767360687256,0.43632757663726807,0.48773008584976196,0.26080936193466187,0.2321563959121704
1865010212224,0.4602939486503601,0.4817897379398346,0.3899417221546173,0.4161953926086426,0.45570293068885803,0.6062709093093872,0.5707250833511353,0.3776928186416626,0.40000635385513306
1865010212227,0.29482418298721313,0.33019930124282837,0.30593302845954895,0.4288288950920105,0.3013409674167633,0.305471807718277,0.49937084317207336,0.32048287987709045,0.3536072075366974
1865010212210,0.34946832060813904,0.5499659180641174,0.3496432304382324,0.4113217294216156,0.47500157356262207,0.549111545085907,0.42704904079437256,0.4792458415031433,0.5025606155395508
1865010212226,0.3365125060081482,0.4577963054180145,0.3337336778640747,0.3831442594528198,0.3565365672111511,0.564143180847168,0.5024396181106567,0.3188045620918274,0.3950755000114441
1865010212217,0.4602939486503601,0.38762208819389343,0.3899417221546173,0.3836260437965393,0.3827597498893738,0.5175080299377441,0.46258050203323364,0.30463606119155884,0.42587125301361084
1865010212207,0.30606284737586975,0.47419828176498413,0.3542468845844269,0.33457115292549133,0.46769237518310547,0.5564908981323242,0.4843771457672119,0.36063626408576965,0.41928431391716003
1865010212225,0.18506649136543274,0.17560933530330658,0.3060089349746704,0.4142753481864929,0.3948349952697754,0.3699630796909332,0.3056980073451996,0.1739162802696228,0.21264323592185974
1865010212228,0.25338828563690186,0.25749972462654114,0.27755260467529297,0.4610128402709961,0.2652110159397125,0.36497634649276733,0.4369305968284607,0.4826807975769043,0.2625848650932312
1865010212206,0.36301082372665405,0.15203195810317993,0.18997281789779663,0.3514241576194763,0.21909669041633606,0.1377285271883011,0.29489314556121826,0.1837826371192932,0.21791300177574158
1865010212222,0.20260992646217346,0.310181200504303,0.20184814929962158,0.3218533396720886,0.3161981403827667,0.3683326840400696,0.48083797097206116,0.18222500383853912,0.1677892506122589
1865010212203,0.10904283821582794,0.20934587717056274,0.19784198701381683,0.4597325026988983,0.2664376497268677,0.42404335737228394,0.3804304897785187,0.3389805555343628,0.2300207018852234
1865010207201,0.2048947811126709,-0.03913355991244316,0.2149372696876526,0.30362892150878906,0.19254356622695923,0.11262020468711853,0.2007526159286499,0.015504678711295128,0.08883802592754364
1865010307201,0.2048947811126709,-0.03913355991244316,0.2149372696876526,0.30362892150878906,0.19254356622695923,0.11262020468711853,0.2007526159286499,0.015504678711295128,0.08883802592754364
1865010407202,0.2048947811126709,-0.05933893844485283,0.17936307191848755,0.27867546677589417,0.19244009256362915,0.0732225701212883,0.19050946831703186,0.015504678711295128,0.08883802592754364
1865010407201,0.2048947811126709,-0.03913355991244316,0.2149372696876526,0.30362892150878906,0.19254356622695923,0.11262020468711853,0.2007526159286499,0.015504678711295128,0.08883802592754364
1865010607201,0.2048947811126709,-0.03913355991244316,0.2149372696876526,0.30362892150878906,0.19254356622695923,0.11262020468711853,0.2007526159286499,0.015504678711295128,0.08883802592754364
1865010607202,0.2048947811126709,-0.05933893844485283,0.17936307191848755,0.27867546677589417,0.19244009256362915,0.0732225701212883,0.19050946831703186,0.015504678711295128,0.08883802592754364
1865010707202,0.2048947811126709,-0.05933893844485283,0.17936307191848755,0.27867546677589417,0.19244009256362915,0.0732225701212883,0.19050946831703186,0.015504678711295128,0.08883802592754364
1865010707201,0.2048947811126709,-0.03913355991244316,0.2149372696876526,0.30362892150878906,0.19254356622695923,0.11262020468711853,0.2007526159286499,0.015504678711295128,0.08883802592754364
1865010907202,0.2048947811126709,-0.05933893844485283,0.17936307191848755,0.27867546677589417,0.19244009256362915,0.0732225701212883,0.19050946831703186,0.015504678711295128,0.08883802592754364
1865010907201,0.2048947811126709,-0.03913355991244316,0.2149372696876526,0.30362892150878906,0.19254356622695923,0.11262020468711853,0.2007526159286499,0.015504678711295128,0.08883802592754364
1865010909201,0.37826764583587646,0.49420252442359924,0.4370679259300232,0.45994001626968384,0.4663569927215576,0.5614595413208008,0.5850926637649536,0.3686584234237671,0.41197681427001953
1865011107201,0.2048947811126709,-0.05933893844485283,0.17936307191848755,0.27867546677589417,0.19244009256362915,0.0732225701212883,0.19050946831703186,0.015504678711295128,0.08883802592754364
1865011607201,0.3439270555973053,0.4828971326351166,0.3870653212070465,0.39094096422195435,0.4142468571662903,0.5564908981323242,0.5509068369865417,0.49921172857284546,0.41928431391716003
1865030418201,0.497361421585083,0.5679912567138672,0.4002702534198761,0.360892117023468,0.4528294801712036,0.578128457069397,0.5426288843154907,0.5629656314849854,0.6649253368377686
1865040318202,0.35973063111305237,0.664183497428894,0.37656939029693604,0.4293134808540344,0.4474799633026123,0.573213517665863,0.5956606864929199,0.6507934927940369,0.6437203884124756
1865040318206,0.22502493858337402,0.18839450180530548,0.32274946570396423,0.38341596722602844,0.2707333564758301,0.37838664650917053,0.38924938440322876,0.46867436170578003,0.22357779741287231
1865040318203,0.35212284326553345,0.4854052662849426,0.6132577657699585,0.42975500226020813,0.4255332052707672,0.5795688629150391,0.5647408962249756,0.3309958875179291,0.3143698275089264
1865040318205,0.30110400915145874,0.450115442276001,0.39276859164237976,0.4076664447784424,0.32390105724334717,0.5177440643310547,0.5157960057258606,0.4998760223388672,0.7021548748016357
1865040318201,0.3061321973800659,0.4285053014755249,0.37979695200920105,0.43746066093444824,0.4022049605846405,0.5572326183319092,0.5240733623504639,0.5114849805831909,0.3605108857154846
1865040318204,0.37550681829452515,0.4520050287246704,0.4388653635978699,0.3961167335510254,0.41544651985168457,0.5394238233566284,0.5331233739852905,0.4514670968055725,0.507262647151947
1865040418201,0.3669428527355194,0.467630535364151,0.3093900680541992,0.4321923851966858,0.31512710452079773,0.6062709093093872,0.5924286842346191,0.4535375237464905,0.5843711495399475
1865040518201,0.30110400915145874,0.450115442276001,0.39276859164237976,0.4076664447784424,0.32390105724334717,0.5177440643310547,0.5157960057258606,0.4998760223388672,0.7021548748016357
1865040618205,0.37550681829452515,0.4520050287246704,0.4388653635978699,0.3961167335510254,0.41544651985168457,0.5394238233566284,0.5331233739852905,0.4514670968055725,0.507262647151947
1865040618204,0.35212284326553345,0.4854052662849426,0.6132577657699585,0.42975500226020813,0.4255332052707672,0.5795688629150391,0.5647408962249756,0.3309958875179291,0.3143698275089264
1865040618202,0.35973063111305237,0.664183497428894,0.37656939029693604,0.4293134808540344,0.4474799633026123,0.573213517665863,0.5956606864929199,0.6507934927940369,0.6437203884124756
1865040618206,0.30110400915145874,0.450115442276001,0.39276859164237976,0.4076664447784424,0.32390105724334717,0.5177440643310547,0.5157960057258606,0.4998760223388672,0.7021548748016357
1865040618201,0.37031090259552,0.5068342089653015,0.34339380264282227,0.40842849016189575,0.4528294801712036,0.5572326183319092,0.5476193428039551,0.5114849805831909,0.3605108857154846
1865040618203,0.3669428527355194,0.467630535364151,0.3093900680541992,0.4321923851966858,0.31512710452079773,0.6062709093093872,0.5924286842346191,0.4535375237464905,0.5843711495399475
1865040718206,0.30110400915145874,0.450115442276001,0.39276859164237976,0.4076664447784424,0.32390105724334717,0.5177440643310547,0.5157960057258606,0.4998760223388672,0.7021548748016357
1865040718203,0.3669428527355194,0.467630535364151,0.3093900680541992,0.4321923851966858,0.31512710452079773,0.6062709093093872,0.5924286842346191,0.4535375237464905,0.5843711495399475
1865040718201,0.3061321973800659,0.4285053014755249,0.37979695200920105,0.43746066093444824,0.4022049605846405,0.5572326183319092,0.5240733623504639,0.5114849805831909,0.3605108857154846
1865040718205,0.37550681829452515,0.4520050287246704,0.4388653635978699,0.3961167335510254,0.41544651985168457,0.5394238233566284,0.5331233739852905,0.4514670968055725,0.507262647151947
1865040718202,0.35973063111305237,0.664183497428894,0.37656939029693604,0.4293134808540344,0.4474799633026123,0.573213517665863,0.5956606864929199,0.6507934927940369,0.6437203884124756
1865040718204,0.35212284326553345,0.4854052662849426,0.6132577657699585,0.42975500226020813,0.4255332052707672,0.5795688629150391,0.5647408962249756,0.3309958875179291,0.3143698275089264
1865040.10201,0.3783116638660431,0.4554675221443176,0.3815273344516754,0.3611011505126953,0.26691097021102905,0.3109727203845978,0.5306003093719482,0.5886824727058411,0.5164784789085388
1865050118202,0.42215514183044434,0.4842887818813324,0.2989003658294678,0.4321923851966858,0.3621945381164551,0.573213517665863,0.5924286842346191,0.4535375237464905,0.5843711495399475
1865050118201,0.37031090259552,0.5068342089653015,0.34339380264282227,0.40842849016189575,0.4528294801712036,0.5572326183319092,0.5476193428039551,0.5114849805831909,0.3605108857154846
1865061312201,0.571921706199646,0.6695083379745483,0.5168435573577881,0.5949274301528931,0.49486902356147766,0.6269700527191162,0.588966429233551,0.5468320846557617,0.6417374014854431
1865062018201,0.373390793800354,0.4720810353755951,0.4300823509693146,0.41007551550865173,0.41179129481315613,0.534940242767334,0.5524098873138428,0.3180631995201111,0.4104645848274231
1865062018202,0.35326051712036133,0.4720810353755951,0.4300823509693146,0.42535510659217834,0.41179129481315613,0.573213517665863,0.5549277067184448,0.4000004231929779,0.41985660791397095
1865062018204,0.4602939486503601,0.4720810353755951,0.4300823509693146,0.41007551550865173,0.41179129481315613,0.534940242767334,0.5524098873138428,0.43373921513557434,0.512732744216919
1865062018203,0.4246271848678589,0.48632559180259705,0.38812780380249023,0.43175941705703735,0.46769237518310547,0.573213517665863,0.565554678440094,0.3599277138710022,0.38563305139541626
1865062018205,0.3754945397377014,0.48660486936569214,0.3449559211730957,0.421303391456604,0.368167519569397,0.573213517665863,0.558801531791687,0.4158379137516022,0.3868817090988159
1865071018210,0.3391943871974945,0.47419828176498413,0.3726262152194977,0.44182249903678894,0.4019319415092468,0.5564908981323242,0.4848085641860962,0.36063626408576965,0.41928431391716003
1865071018206,0.30110400915145874,0.450115442276001,0.39276859164237976,0.4076664447784424,0.32390105724334717,0.5177440643310547,0.5157960057258606,0.4998760223388672,0.7021548748016357
1865071018207,0.462899386882782,0.48660486936569214,0.4241732656955719,0.4235187768936157,0.5285013914108276,0.573213517665863,0.558801531791687,0.4000004231929779,0.3868817090988159
1865071018202,0.3669428527355194,0.467630535364151,0.3093900680541992,0.46322858333587646,0.31512710452079773,0.6062709093093872,0.5924286842346191,0.4535375237464905,0.5843711495399475
1865071018208,0.33657607436180115,0.467630535364151,0.4011536240577698,0.43686962127685547,0.4132099747657776,0.6062709093093872,0.5561908483505249,0.3776928186416626,0.40000635385513306
1865071018203,0.4246271848678589,0.48632559180259705,0.38812780380249023,0.43175941705703735,0.46769237518310547,0.573213517665863,0.565554678440094,0.3599277138710022,0.38563305139541626
1865071018204,0.39567458629608154,0.493021696805954,0.363412082195282,0.42768436670303345,0.4139275550842285,0.573213517665863,0.5502597093582153,0.4000004231929779,0.3763824999332428
